话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4722669012124219,2374751224,领跑亚运 皇派·永远向前中国女子速度滑冰世界冠军林雪为皇派门窗送祝福一起为年杭州亚运会打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,15:51:37,0,1,1
https://m.weibo.cn/detail/4722667884904575,2374751224,领跑亚运 皇派·永远向前中国女子短道速滑奥运冠军李坚柔为皇派门窗送祝福一起为杭州亚运会打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗 皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,15:47:08,0,1,1
https://m.weibo.cn/detail/4722716458615521,6156662102,发布了头条文章梦三国来自杭州亚运会的认可国产游戏能否打破樊笼 电竞 杭州亚运会  梦三国来自杭州亚运会的认可国产游戏能否打破樊笼 ,电竞产业评论,f,false,-1,0,1702,384,2094,9,2022/01/06,19:00:09,0,0,4
https://m.weibo.cn/detail/4722732455692037,2374751224,partying_face领跑亚运 皇派·永远向前中国花样游泳世界冠军陈晓君为皇派门窗送祝福一起为杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,20:03:44,0,1,1
https://m.weibo.cn/detail/4722732140593829,2374751224,领跑亚运 皇派·永远向前中国男子跳水奥运冠军罗玉通为皇派门窗送祝福一起为杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,20:02:28,0,1,1
https://m.weibo.cn/detail/4722955679959635,5186000071,杭州亚运会 我们准备好了黄龙体育中心体育场从黄龙路上一眼望去宽阔的大草坪精致的音乐喷泉超大尺寸的LED高清屏……黄龙体育中心体育场体育馆游泳跳水馆将分别承担杭州年亚运会足球体操竞技体操艺术体操蹦床及水球大类项比赛和杭州亚残运会田径比赛任务激情亚运同享精彩势如破竹气贯黄龙跟着镜头带你看杭州亚运会足球决赛场地  西湖发布的微博视频,西湖发布,m,true,1,0,33273,128,19.7万,44,2022/01/07,10:50:45,23,10,6
https://m.weibo.cn/detail/4722963738002063,6166308837,亚运会 将提升杭州的知名度随着杭州亚运会 的举办可能给杭州房产带来一定的红利 杭州·黄龙 ,西湖银行贷款买房垫资首付祝抵押,m,false,-1,0,10878,2643,414,9,2022/01/07,11:22:45,0,1,0
https://m.weibo.cn/detail/4723021702762096,6003978642,杭州亚运会 我们准备好了黄龙体育中心体育场,唛唛sasaibaby,f,false,-1,0,1490,74,7,4,2022/01/07,15:13:06,0,0,0
https://m.weibo.cn/detail/4723044108469284,2374751224,领跑亚运 皇派·永远向前中国建博会总经理刘晓敏为皇派门窗送祝福一起为所有中国健儿喝彩为中国好门窗点赞为年杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,16:42:08,0,0,1
https://m.weibo.cn/detail/4723040586303050,2374751224,领跑亚运 皇派·永远向前中商文旅创始人CEO冼峰为皇派门窗送祝福一起为所有中国健儿喝彩为中国好门窗点赞为年杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,16:28:08,0,0,1
https://m.weibo.cn/detail/4723034944438591,3397607962,杭州亚运会 我们准备好了黄龙体育中心体育场从黄龙路上一眼望去宽阔的大草坪精致的音乐喷泉超大尺寸的LED高清屏……黄龙体育中心体育场体育馆游泳跳水馆将分别承担杭州年亚运会足球体操竞技体操艺术体操蹦床及水球大类项比赛和杭州亚残运会田径比赛任务激情亚运同享精彩势如破竹气贯黄龙跟着镜头带你看杭州亚运会足球决赛场地  西湖发布的微博视频,小妮子shl,f,false,-1,0,2535,87,55,12,2022/01/07,16:05:42,0,0,0
https://m.weibo.cn/detail/4723050639001864,1581116021,杭州亚运会 温州体育馆 横河南新村因为亚运会体育馆改造项目整体在装修整改但是这些过来改造工程的是不是有问题毫无规划可言把在住的小区居民楼砸成这样建筑垃圾堆在路上也不及时清理走小区也没路灯住户也多是老人和学生孩子增加了多少出行风险连楼梯都不分青红皂白全砸了这是不让人上楼了楼顶被砸掉的建筑垃圾已经堆了超过半个月以上了也没有人来清理前几天下雨有些住户因为防漏被挖掉已经导致房子漏水了这改造工程是给居民带来了多大的不便政府和相关部门不管管打市长热线也没用温州都市报 温州晚报 温州微博大事小事 温州草根,ZOE-zjj,f,false,-1,0,145,202,80,4,2022/01/07,17:08:04,0,0,0
https://m.weibo.cn/detail/4723152456257648,2374751224,领跑亚运 皇派·永远向前居然之家集团执行总裁王宁为皇派门窗送祝福一起为中国好门窗点赞为杭州亚运会 打call alarm_clock月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗致敬每一位领跑者  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:52:40,0,0,1
https://m.weibo.cn/detail/4723152280096055,2374751224,领跑亚运 皇派·永远向前居然之家集团执行总裁王宁为皇派门窗送祝福一起为中国好门窗点赞为杭州亚运会 打call alarm_clock月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗 致敬每一位领跑者 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:51:58,0,0,1
https://m.weibo.cn/detail/4723151974700514,2374751224,领跑亚运 皇派·永远向前居然之家集团执行总裁王宁为皇派门窗送祝福一起为中国好门窗点赞为杭州亚运会 打call alarm_clock月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗 致敬每一位领跑者 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:50:45,0,0,1
https://m.weibo.cn/detail/4723151704952274,2374751224,领跑亚运 皇派·永远向前居然之家集团执行总裁王宁为皇派门窗送祝福一起为中国好门窗点赞为杭州亚运会 打call alarm_clock月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:49:41,0,0,1
https://m.weibo.cn/detail/4723150920618231,2374751224,领跑亚运 皇派·永远向前泛家居圈创始人周忠为皇派门窗送祝福一起为中国好门窗点赞为杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:46:34,0,0,1
https://m.weibo.cn/detail/4723168264325086,1744713445,为全力做好杭州年第届亚运会的备战工作同时加强男足国家队的后备人才储备U国家男子足球队定于年月日至日赴海口组织集训中国队杭州亚运会 ,体育世界官方微博,m,true,3,0,16583,320,39.3万,42,2022/01/08,00:55:29,0,1,1
https://m.weibo.cn/detail/4723682804499037,1036713140,杭州亚运会 我们准备好了 黄龙体育中心体育场微观杭州 从黄龙路上一眼望去宽阔的大草坪精致的音乐喷泉超大尺寸的LED高清屏……黄龙体育中心体育场体育馆游泳跳水馆将分别承担杭州年亚运会 足球体操竞技体操艺术体操蹦床及水球大类项比赛和杭州亚残运会田径比赛任务激情亚运同享精彩势如破竹气贯黄龙跟着镜头带你看杭州亚运会足球决赛场地遇见美好杭州 西湖发布的微博视频 西湖发布,杭州网,f,true,3,50,181437,506,200.3万,48,2022/01/09,11:00:04,0,0,0
https://m.weibo.cn/detail/4723697888002345,2268661890,许环良 携爱徒为 杭州亚运会 制作首歌曲网页链接 ,8视界娱乐生活志,f,false,-1,0,6182,593,1.9万,43,2022/01/09,12:00:00,0,1,0
https://m.weibo.cn/detail/4723718558057189,2374751224,领跑亚运 皇派·永远向前为年杭州亚运会 打call皇派将向世界展现中国门窗quot新名片让中国门窗走向世界皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,13:22:09,0,1,0
https://m.weibo.cn/detail/4723816929953076,2374751224,领跑亚运 皇派·永远向前全国工商联家具装饰业商会秘书长张仁江为皇派门窗送祝福为中国好门窗点赞为杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗致敬每一位领跑者  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,19:53:03,0,0,0
https://m.weibo.cn/detail/4723814451120843,2374751224,领跑亚运 皇派·永远向前亚太酒店设计年会发起人刘坤为皇派门窗送祝福为中国好门窗点赞为年杭州亚运会 打callalarm_clock月日我们不见不散皇派门窗杭州亚运会官方指定门窗致敬每一位领跑者  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,19:43:12,0,0,0
https://m.weibo.cn/detail/4723812862002876,2374751224,领跑亚运 皇派·永远向前网易家居网易设计全国总编辑胡艳力为皇派门窗送祝福为中国好门窗点赞为年杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,19:36:52,0,0,0
https://m.weibo.cn/detail/4723824131572595,2374751224,领跑亚运 皇派·永远向前行业大咖们为皇派门窗送祝福为中国好门窗点赞为年杭州亚运会 打calalarm_clock月日我们不见不散皇派门窗杭州亚运会官方指定门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,20:21:39,0,0,2
https://m.weibo.cn/detail/4723822659635798,2374751224,领跑亚运 皇派·永远向前为年杭州亚运会 打call皇派将向世界展现中国门窗quot新名片让中国门窗走向世界皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,20:15:49,0,0,0
https://m.weibo.cn/detail/4723818915172782,2374751224,领跑亚运 皇派·永远向前红星美凯龙家居集团执行总裁兼大营运中心总经理朱家桂为皇派门窗送祝福一起为中国好门窗点赞为杭州亚运会 打call月日我们不见不散皇派门窗杭州亚运会官方指定门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,20:00:56,0,0,0
https://m.weibo.cn/detail/4724023784898677,3907687275,好消息杭州亚运无规定马属动物疫病区通过农业农村部评估第一赛马网了解到月日农业农村部发布了中华人民共和国农业农村部公告 第号公告指出根据中华人民共和国动物防疫法无规定动物疫病区评估管理办法及有关规定杭州桐庐无规定马属动物疫病区已通过国家评估这是今年杭州亚运会 马术项目的又一重要事件也标志着亚运马术 项目将在杭州桐庐无规定马属动物疫病区的坚实基础上顺利举行网页链接,第一赛马网,m,true,2,50,12164,459,34.2万,41,2022/01/10,09:35:00,0,0,0
https://m.weibo.cn/detail/4724384059100008,2439219611,专属关键词 一元复始万象更新又有哪些需要关注的大事件呢这一年我们将迎来党的二十大 这一年注定是体育大年北京年冬奥会 杭州亚运会 卡塔尔世界杯 ……峥嵘历程香港回归周年 中国首艘航母辽宁舰服役周年 ……勿忘历史 七七事变周年 南京大屠杀周年 ……觉醒年代中国人民解放军建军周年 ……外交风云世界记忆生活变迁……注定又是不平凡的一年年大事件提前剧透,山西教育招生考试,f,true,3,0,34967,605,13.1万,30,2022/01/11,09:26:37,1,0,1
https://m.weibo.cn/detail/4724490665726213,5186000071,杭州亚运会 我们准备好了亚运倒计时这个社区多件亚运周边展出奥体中心D拼图亚运吉祥物徽章公仔等亚运周边在留下街道和家园北社区内的展柜中一一呈现年第十九届亚运会将在杭州举行小朋友们和社区工作人员一起动手组装奥体中心的D拼图并与奥体模型等亚运周边一起放于展柜中供居民浏览传播亚运文化与杭州人文,西湖发布,m,true,1,0,33273,128,19.7万,44,2022/01/11,16:30:14,9,3,5
https://m.weibo.cn/detail/4724536609607015,7469333114,千机亚运倒计时天无人机表演常态化飞行闪耀杭州钱塘江畔无人机天幕秀与大莲花灯光秀交相辉映杭州亚组委携手千机创新在光影艺术中表达对亚运会的璀璨祝福杭州年亚运会杭州亚运会千机秀千机亚运倒计时无人机表演 千机秀·无人机的微博视频 ,千机科技·无人机,m,true,2,50,943,55,15.1万,0,2022/01/11,19:32:48,0,3,2
https://m.weibo.cn/detail/4724559141405043,1828127084,城市夜景 Heart to Heart我们期许杭州亚运会 杭州 ,CuiCuio24,m,false,-1,0,283,20,49,7,2022/01/11,21:02:19,0,1,0
https://m.weibo.cn/detail/4724575152112937,1966327084,杭州亚运会无人机倒计时今晚开始 杭州亚运会倒计时无人机千机秀今晚开始至月日表演地址奥体中心据官网发布的表演时间每周二周三表演分钟具体时间如下 杭州亚运会 给你看我眼中的世界杭州旅行杭州同城  杭州微博城事    绿洲 杭州 南麂土著的微博视频 杭州·杭州奥体中心,南麂土著,m,true,0,2,18922,881,56.2万,48,2022/01/11,22:05:56,1,0,1
https://m.weibo.cn/detail/4724783096269036,5590524564,亮灯的亚运村好久没更了先来个和之前不一样的主角当时去晚了几天强迫症表示有点可惜没有拍到完全灯火通明的样子另一方面望朝的动臂塔吊的高度令人羡慕给天际线创造了一个临时的制高点有了这么高的天线看起来是壮观了不少杭州高楼建筑杭州亚运会城市摄影 ,Laurentee,m,false,-1,0,152,78,1840,4,2022/01/12,11:52:15,1,17,15
https://m.weibo.cn/detail/4724892547679608,5706858417,杭州亚运会欢迎您杭州亚运会 中视智扬的微博视频 ,智扬体育,m,true,2,50,4117,353,3441,31,2022/01/12,19:07:10,0,0,0
https://m.weibo.cn/detail/4724911589295670,7469333114,千机亚运倒计时天每周两晚杭州奥体中心上演精彩无人机表演亚运吉祥物在夜空中喜迎八方宾客营造满满的亚运氛围一起点燃亚运梦想杭州年亚运会杭州亚运会千机秀无人机表演亚运倒计时 千机秀·无人机的微博视频 ,千机科技·无人机,m,true,2,50,943,55,15.1万,0,2022/01/12,20:22:50,0,0,3
https://m.weibo.cn/detail/4725103621572384,1883184762,亚运倒计时由我来播报今天距离杭州年亚运会开幕还有天你也想为亚运倒计时进行播报吗只要你关心亚运热爱体育有兴趣为亚运会宣传添砖加瓦就可以报名参加热线电话遇见美好杭州杭州亚运会给捎个话 杭州青少体育频道的微博视频 ,每日商报,m,true,3,0,85959,96,43.9万,44,2022/01/13,09:05:54,0,0,0
https://m.weibo.cn/detail/4725122273116976,1036713140,遇见美好杭州黄龙体育中心焕新 中日双语带你先睹为快亚运年 已经来了当前杭州亚运会 个竞赛场馆已基本完工进入赛事功能验收阶段个独立训练场馆也将在年月完成交付陪伴杭州人多年的黄龙体育中心经过两年的改造提升也已全新亮相杭州亚运会 期间黄龙体育场体育馆游泳跳水馆将分别承担年杭州亚运会足球体操竞技体操艺术体操蹦床及水球大类项比赛和亚残运会田径比赛任务焕新升级后的黄龙体育中心都有什么样的变化点开视频跟着两位小姐姐一起通过中日双语去看看吧西湖发布的微博视频 西湖发布,杭州网,f,true,3,50,181437,506,200.3万,48,2022/01/13,10:20:01,1,1,2
https://m.weibo.cn/detail/4725121056772928,1966327084,年北有冬奥南有亚运杭州亚运会千架无人机表演倒计时昨晚进入第二天让我们一起为亚运加油杭州加油杭州亚运会 跨年时光机 不止旅行 杭州旅行 新浪旅游 杭州同城会  杭州·杭州奥体中心 ,南麂土著,m,true,0,2,18922,881,56.2万,48,2022/01/13,10:15:11,0,2,7
https://m.weibo.cn/detail/4725151692226889,2374751224,皇派门窗强势登陆川渝主线高速为年杭州亚运会 加油助威为亚运健儿喝彩领跑亚运 皇派·永远向前皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗致敬每一位领跑者 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/13,12:16:54,0,4,2
https://m.weibo.cn/detail/4725179912294549,2524967394,小鸡彩虹 杭州亚运会  赴亚运之约燃你我梦想小鸡彩虹将与琮琮莲莲宸宸一起为亚运燃情预热  杭州 ,小鸡彩虹,f,true,7,50,5164,326,18.1万,36,2022/01/13,14:09:03,0,0,3
https://m.weibo.cn/detail/4725206638137580,2057827841,为热爱努力年杭州亚运会官方指定涂料☞☞嘉宝莉牵手亚运会助力亚运村建设 亚运村是嘉宝莉继助力武汉军运会运动会主会场武汉体育中心西安奥体中心六安体育馆北京鸟巢广州奥林匹克体育馆之后又一次助力国际重大体育赛事项目建设彰显了中国制造助力中国亮相世界舞台的国货担当嘉宝莉参与了项目中媒体村占地公顷的建设使用了无机涂料和内墙乳胶漆产品杭州亚运会,嘉宝莉集团,f,true,2,50,3462,192,6.9万,36,2022/01/13,15:55:15,0,0,1
https://m.weibo.cn/detail/4725494450229657,3970257377,杭州亚运会 据中新网消息目前杭州亚运村已顺利实现赛时功能全面竣工从建设阶段转入试运行阶段　　杭州亚运村是杭州年亚运会最大的非竞赛场馆由运动员村技术官员村媒体村国际区和公共区组成赛时杭州亚运村将为万余名运动员和随队官员名技术官员和名媒体人员提供住宿餐饮医疗等服务保障　　杭州亚运村项目于年月开工建设年月主体结构结顶年月赛时使用建筑竣工年月杭州组建亚运村运行团队推进筹备工作目前各业务领域筹备有序推进,华奥星空网,m,true,2,50,9795,218,24.6万,20,2022/01/14,10:58:55,0,1,0
https://m.weibo.cn/detail/4725537924975152,2374751224,皇派门窗强势登陆江苏全省主干道高速全省高铁站为年杭州亚运会 加油助威为亚运健儿喝彩领跑亚运 皇派·永远向前皇派门窗杭州亚运会官方指定门窗皇派门窗高端隔音门窗  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/14,13:51:40,0,1,2
https://m.weibo.cn/detail/4725573077435926,1896116202,让城市交通颜值气质双提升 扮靓公路迎亚运杭州亚运会期间四通八达的交通路网将成为与会来宾认识杭州的第一张名片眼下余杭正大力推进多条重点道路建设与景观提升类项目以更顺畅的通行更完善的功能和更优美的景观为即将到来的亚运会提供硬核保障网页链接 ,杭州24小时,f,true,3,50,30117,477,42.7万,46,2022/01/14,16:11:21,0,0,0
https://m.weibo.cn/detail/4725588764395999,2524967394,小鸡彩虹 杭州亚运会 小鸡彩虹将与琮琮莲莲宸宸一起将亚运精神之力传递给各国友人  小鸡彩虹的微博视频 ,小鸡彩虹,f,true,7,50,5164,326,18.1万,36,2022/01/14,17:13:41,0,2,3
https://m.weibo.cn/detail/4725603057797341,2524967394,小鸡彩虹 杭州亚运会  小鸡彩虹助力杭州亚运会宣传启动仪式暨捐赠授牌仪式在杭州亚组委隆重举行小鸡彩虹将与琮琮宸宸莲莲一起将亚运精神之力与杭州这座城市的温度情怀传递给外国友人 ,小鸡彩虹,f,true,7,50,5164,326,18.1万,36,2022/01/14,18:10:29,1967,44,24
https://m.weibo.cn/detail/4726191918156191,6321678173,纯手绘  圆通航空前天刚亮相的杭州亚运会波音彩绘机也是圆通第一架简直是国产彩绘机天花板中国航空摄影波音航空绘画圆通快递杭州亚运会 圆通速递 波音 FATIII 微博航空 民航知多D 广州 ,NaOH_氢氧化钠,m,false,-1,0,135,129,171,0,2022/01/16,09:10:24,5,8,17
https://m.weibo.cn/detail/4726248016183912,7481630385,杭州亚运会 杭州 ,B-Ling-共创世界,m,false,-1,0,426,83,65,0,2022/01/16,12:53:18,0,1,0
https://m.weibo.cn/detail/4726287459158244,1036713140,湖杭铁路正线轨道贯通 全力冲刺亚运会前通车浙视频的微博视频 月日时分在湖州站外接轨点施工人员将最后一对长钢轨铺设到位标志着湖杭铁路 正线轨道贯通距离年杭州亚运会 前建成的目标又进一步湖杭铁路 是浙江省首条主导建设的高速铁路也是杭州亚运会 重点配套工程线路从既有宁杭高铁湖州站引出经湖州市南太湖新区吴兴区德清县杭州市余杭区西湖区富阳区和桐庐县跨富春江后引入杭黄高铁桐庐站详☞ 湖杭铁路正线轨道贯通 预计今年亚运会前通车 浙视频,杭州网,f,true,3,50,181438,506,200.3万,48,2022/01/16,15:30:03,0,0,0
https://m.weibo.cn/detail/4726570138730606,6102018688,一简单介绍年杭州亚运会即第届亚洲运动会于年月日至日 在中国浙江省杭州市举行截止年月共设个竞赛大项包括个奥运项目和个非奥运项目同时在保持个大项不变的前提下增设电子竞技霹雳舞两个竞赛项目年杭州亚运会按照中国新时代·杭州新亚运定位以及中国风范浙江特色杭州韵味共建共享目标秉持绿色智能节俭文明的办会理念坚持以杭州为主全省共享的办赛原则高质量推进亚运会筹办工作二吉祥物介绍杭州亚运会吉祥物是一组名为江南忆的机器人三个吉祥物分别取名琮琮莲莲宸宸琮琮以机器人的造型代表世界遗产良渚古城遗址名字源于良渚古城遗址出土的代表性文物玉琮莲莲以机器人的造型代表世界遗产西湖名字源于西湖中无穷碧色的接天莲叶宸宸以机器人的造型代表世界遗产京杭大运河名字源于京杭大运河杭州段的标志性建筑拱宸桥三浙江中医药大学与第届亚运会组委会签订框架合作协议月日我校与第届亚运会组委会框架合作协议签订仪式在滨文校区举行亚组委副秘书长杭州市人民政府副市长陈卫强亚组委杭外工作部部长宋剑波校党委书记黄文秀校长陈忠副校长罗伟明等领导出席签约仪式亚组委机关有关负责人学校相关职能部门负责人参加签约仪式陈卫强对浙江中医药大学一直以来支持杭州亚运会筹办工作和杭州市工作表示感谢陈卫强表示杭州亚运会的举办对推动社会经济发展提升市民文明意识和健康素养具有重要意义希望双方以签约为契机充分发挥特色优势在志愿服务中医药文化传播等方面加强合作更加紧密地携起手来为实现中国特色浙江风采杭州韵味精彩纷呈的办会目标作出新的更大的贡献杭州亚运会浙江中医药大学,五暖姑娘,f,false,-1,0,242,337,92,7,2022/01/17,10:13:18,0,0,5
