话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4783142084543589,1883184762,【#亚运场馆国博壁球馆将迎来首场比赛# 符合条件即可报名参赛】杭州奥体中心国博壁球馆首场正式比赛就要来啦，记者了解到，2022杭州市壁球锦标赛将于7月2日-3日在这个亚运场馆举行。该赛事由杭州市壁球锦标赛由杭州市壁球协会、杭州国际博览中心主办，设男子单打、女子单打、混合双打三个项目，竞赛规采用中国壁球协会最新审定的《壁球单打竞赛规则》和《世界壁球双打竞赛规则》。目前，赛事的报名工作已经启动。只要你是壁球爱好者，拥有杭州身份证，或是在杭州工作、生活、上学满2年的中国公民，都可以报名参加。比赛以成年人为主，不单独设立青少年组，未满18岁须监护人同意。具体参赛条件及报名通道，可进入“杭州市壁球协会”微信公号查看。国博壁球馆相关负责人表示，本次比赛是场馆改建完成后的首次正式比赛，能够帮助检验场馆的赛时运行能力。另外，场馆也正在计划举办夏令营活动，让更多青少年体验壁球运动，感受亚运场馆魅力。杭州奥体中心国博壁球馆是一座“藏”在杭州国际博览中心展厅里的亚运场馆，由杭州国际博览中心原4D展厅临时改建，比赛区设置8个国际赛事标准玻璃球场，总座位数约1075席。杭州亚运会赛时，这里将产生5枚金牌。目前，国博壁球馆已开放对外参观，参观时间为9:00—16:00，与同在杭州国际博览中心的G20杭州峰会体验馆开放时间一致，节假日照常开放。#浙里资讯一点通##杭州亚运会##亚运会国博壁球馆# （浙江新闻客户端）,每日商报,m,true,3,0,86078,98,44.1万,44,2022/06/22,12:50:02,0,0,2
https://m.weibo.cn/detail/4783137627048154,3205295640,#浙里亚运#【#亚运场馆国博壁球馆将迎来首场比赛# 符合条件即可报名参赛】杭州奥体中心国博壁球馆首场正式比赛就要来啦，记者了解到，2022杭州市壁球锦标赛将于7月2日-3日在这个亚运场馆举行。该赛事由杭州市壁球锦标赛由杭州市壁球协会、杭州国际博览中心主办，设男子单打、女子单打、混合双打三个项目，竞赛规采用中国壁球协会最新审定的《壁球单打竞赛规则》和《世界壁球双打竞赛规则》。目前，赛事的报名工作已经启动。只要你是壁球爱好者，拥有杭州身份证，或是在杭州工作、生活、上学满2年的中国公民，都可以报名参加。比赛以成年人为主，不单独设立青少年组，未满18岁须监护人同意。具体参赛条件及报名通道，可进入“杭州市壁球协会”微信公号查看。国博壁球馆相关负责人表示，本次比赛是场馆改建完成后的首次正式比赛，能够帮助检验场馆的赛时运行能力。另外，场馆也正在计划举办夏令营活动，让更多青少年体验壁球运动，感受亚运场馆魅力。杭州奥体中心国博壁球馆是一座“藏”在杭州国际博览中心展厅里的亚运场馆，由杭州国际博览中心原4D展厅临时改建，比赛区设置8个国际赛事标准玻璃球场，总座位数约1075席。杭州亚运会赛时，这里将产生5枚金牌。目前，国博壁球馆已开放对外参观，参观时间为9:00—16:00，与同在杭州国际博览中心的G20杭州峰会体验馆开放时间一致，节假日照常开放。#浙里资讯一点通# #杭州亚运会# #亚运会国博壁球馆# （浙江新闻客户端）,中新浙里,f,true,3,50,58345,613,26.7万,45,2022/06/22,12:32:19,4,5,11
https://m.weibo.cn/detail/4783299027537229,2296854025,#杭州亚运会# 今天的亚运场馆怎么拍都很美～@杭州2022年亚运会 湖州·杭州2022年亚运会三人制篮球比赛场馆 ,姜小瑾童鞋,f,true,0,0,2711,325,1645,36,2022/06/22,23:13:40,1,0,5
https://m.weibo.cn/detail/4783632167734225,7746264112,全国棒垒球运动健将齐聚绍兴，天圣福仔小黑喜迎客来！#杭州亚运会##亚运会##绍兴棒垒球##绍兴# 猪领鲜·猪锦记的微博视频 ,猪领鲜·猪锦记,m,true,2,50,52,165,41,0,2022/06/23,21:17:27,0,2,3
https://m.weibo.cn/detail/4783652019374483,2296854025,#杭州亚运会# 今夜美景→亚运场馆小莲花@杭州2022年亚运会 杭州·杭州奥体中心 ,姜小瑾童鞋,f,true,0,0,2711,325,1645,36,2022/06/23,22:36:20,0,1,3
https://m.weibo.cn/detail/4784277742689018,3094348591,#杭州亚运会# 杭州·杭州奥体中心 ZanTer_YE的微博视频 ,ZanTer_YE,m,false,220,0,122,267,695,28,2022/06/25,16:02:44,0,2,0
https://m.weibo.cn/detail/4784513706624156,2296854025,"#杭州亚运会# #韵味杭州 ”2022年全国女子垒球🥎和男子棒球⚾冠军杯赛于624-630在绍兴棒（垒）球体育文化中心棒垒球场举办.垒球比赛不仅是国家体育总局今年审批的第一个垒球赛事，也是国内首个积分赛事,国家集训队高手云集.高温下的激烈比赛也观赏性十足.作为杭州亚运会棒球和垒球项目比赛的场馆和国内目前最大的棒垒球馆,绍兴棒（垒）球体育文化中心届时将产生两枚金牌🥇🥇强烈推荐亚运高效绿色交通→从绍兴场馆乘地铁到杭州亚组委只需一个半多小时.🚇 绍兴·杭州亚运会棒垒球体育文化中心(绍兴赛区)",姜小瑾童鞋,f,true,0,0,2711,325,1645,36,2022/06/26,07:40:22,0,1,1
https://m.weibo.cn/detail/4784616810481576,1036713140,#遇见美好杭州# 【#迎亚运 张建庭西湖钢笔画展# 线上开展】6月24日，正值#杭州西湖日# “迎亚运·张建庭西湖钢笔画展”线上开展。生在西湖边、长在西湖边的张建庭，对西湖拥有深厚且特殊的感情。1983年，他进入杭州市园林文物管理局西湖风景名胜区管理处进行西湖风景设计工作，从此引发了他对“西湖钢笔画”的兴趣爱好，尽管以后工作变动多次，但是对钢笔画的喜爱越发深厚。因为工作，张建庭对西湖的角角落落都如数家珍，著名画家、原中国美术学院院长许江评价张建庭先生“对西湖一草一木、一砖一瓦了然于胸，对湖山日月，没身不忘”。本次展览中呈现的52幅佳作分为五个主题——“西湖有嘉木”，用精致的钢笔画展示了西湖独特的古木园林；“西湖名筑”，以建筑带来令人无限遐想的穿越之旅；“西湖玉虹”，讲述西湖之上千姿百态的西湖桥韵；“东南佛国风景”，盘点西湖边座座千年古刹；“雪画西湖”，将黑白分明的钢笔线条和整个西湖雪景相融合，描绘出了最美西湖的极致画面。感兴趣的朋友，可以扫码“线上观展”。让我们一起通过张建庭先生的西湖钢笔画，感受西湖角角落落的绝美风光、共迎#杭州亚运会# ☞ “迎亚运·张建庭西湖钢笔画展” 线上开展 （都市快报）,杭州网,f,true,3,50,182559,506,200.4万,48,2022/06/26,14:30:04,0,1,3
https://m.weibo.cn/detail/4784922537236693,3205295640,#浙里亚运# 【#杭州大小莲花部分场地6月28日向公众开放#】大小莲花部分全民健身场地6月28日起向公众开放，预约攻略收好↓↓ #杭州奥体莲花全民健身场对外开放#  （杭州2022年亚运会微信公众号）#浙里资讯一点通# #杭州亚运会# ,中新浙里,f,true,3,50,58345,613,26.7万,45,2022/06/27,10:44:55,12,7,30
https://m.weibo.cn/detail/4785818214599564,7768030992,#杭州法拍房# #杭州房源# 杭州豪宅 杭州楼盘 杭州买房 杭州二手房 #杭州亚运会# 杭州法拍老吴的微博视频 ,杭州法拍老吴,m,false,-1,0,140,35,29,0,2022/06/29,22:04:01,0,0,0
https://m.weibo.cn/detail/4785818172655250,5653939129,#杭州亚运会# “韵味杭州 ”2022年全国女子垒球🥎结束撒花🎉恭喜四川队夺冠🏆颜思语小姐姐真帅还碰上了彩虹🌈强行凑九宫格 ,二米米米米米,f,false,-1,0,1021,484,259,9,2022/06/29,22:03:51,0,1,1
https://m.weibo.cn/detail/4786042786024918,7582751002,「第一视角」看淳安亚运分村！7月1日起界首体育中心场馆正式惠民开放！百万旅游消费券免费送，快来千岛鲁能胜地释放你的无限活力吧！#千岛鲁能胜地##杭州亚运会# 杭州·千岛鲁能胜地 千岛鲁能胜地的微博视频 ,千岛湖华美胜地,m,true,2,50,209,25,10.6万,0,2022/06/30,12:56:23,1,1,1
https://m.weibo.cn/detail/4786164760839279,3205295640,#浙里亚运# 【#7月1日起淳安县亚运场馆惠民开放#】今天上午，淳安县亚运场馆惠民行动正式启动。现场发布了界首体育中心惠民开放方案、场馆观光线路、赛事及活动安排、体育旅游消费券等内容。作为#杭州亚运会#市域内唯一的亚运分村，淳安界首体育中心主要有1个场地自行车馆、5项室外赛事场地和运动员村、技术官员村、媒体村等场地及设施，涉及自行车、铁人三项、公开水域游泳等赛事，共将产生25块亚运会金牌、28块亚残运会金牌。据悉，此次对外开放的范围包括两部分：场地自行车馆、小轮车场地、山地自行车场地、公路自行车场地、铁人三项场地作为低免场地，通过低收费或免费的形式对外开放；运动员村（地中海酒店）、技术官员村（郝力克酒店）、游泳训练场地（千岛湖秀水广场湖区）以及格林7号乐园作为经营场地对外开放。场馆开放后的主要用途包括全民健身、教育研学、专业训练、体育赛事、会议会展、体育旅游等。自7月1日起，市民及社会团体可以通过登录“浙里办”APP，在“亚运场馆在线”模块搜索“界首体育中心”，选择相应场地和时段，进行线上预约登记，即可前往相应场馆参观、组织开展活动或比赛。其中场地自行车馆开放时间为每天9:00-17:00，如遇场馆承办大型体育赛事等活动，将会提前在相关平台向社会公布。（@淳安发布 ）#淳安#,中新浙里,f,true,3,50,58345,613,26.7万,45,2022/06/30,21:01:03,0,0,3
