话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
 , , , , , , , , , ,1948433313,悠然走天下,m,2023/8/03,22:00:28,👍
 , , , , , , , , , ,2955907325,Bubu-Joker,f,2023/8/02,16:42:28,
 , , , , , , , , , ,3911109090,浪淘淘acc,m,2023/8/02,13:33:32,10
 , , , , , , , , , ,2280303102,枣庄电信李萌,f,2023/8/07,16:04:03,❤️
 , , , , , , , , , ,2280303102,枣庄电信李萌,f,2023/8/07,16:04:00,服务
 , , , , , , , , , ,2280303102,枣庄电信李萌,f,2023/8/07,16:03:55,赞
 , , , , , , , , , ,2188087122,电信小房,f,2023/8/03,12:56:23,👍
 , , , , , , , , , ,2551422312,飞天小可爱闪闪惹人爱,f,2023/8/03,11:01:04,
 , , , , , , , , , ,2551422312,飞天小可爱闪闪惹人爱,f,2023/8/03,10:50:55,
 , , , , , , , , , ,2551422312,飞天小可爱闪闪惹人爱,f,2023/8/03,10:50:51,
 , , , , , , , , , ,2214356554,九日天空,m,2023/9/11,15:43:21,点赞点赞点赞
 , , , , , , , , , ,1118431754,安徽王久发,m,2023/8/21,23:54:18,加油
 , , , , , , , , , ,1118431754,安徽王久发,m,2023/8/21,23:54:12,加油努力
 , , , , , , , , , ,1803877471,我就是张张呀,f,2023/8/05,18:09:59,👍👍
 , , , , , , , , , ,1803877471,我就是张张呀,f,2023/8/05,18:09:54,👍
 , , , , , , , , , ,3886411093,北港不夏哇,f,2023/8/04,17:26:38,这也太暖心太好看了，我是一定不会错过的
 , , , , , , , , , ,2985235492,浙江电信,f,2023/8/04,16:51:13,@中国电信 电信10000双语专席热线速递亚运温度
 , , , , , , , , , ,1921404491,ut20_东风,m,2023/8/03,15:02:49,
 , , , , , , , , , ,2006922583,中国电信天津客服,f,2023/8/02,17:05:21,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,2955907325,Bubu-Joker,f,2023/8/02,16:42:39,10000号
 , , , , , , , , , ,1890772480,湖南电信官方微博,f,2023/8/02,10:08:16,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,2001146425,陕西电信,m,2023/8/01,18:09:23,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,2001075617,云南电信,m,2023/8/01,17:38:00,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,6463234244,天翼数字生活,m,2023/8/01,17:30:07,电信10000双语专席热线速递亚运温度
 , , , , , , , , , ,1882300897,_断桥_残雪,m,2023/8/01,17:02:10,连一个无故停机都给客户搞不定，不知道有什么用，又是政绩@中国电信四川客服
 , , , , , , , , , ,2006922583,中国电信天津客服,f,2023/8/01,17:01:27,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,2006918133,中国电信北京客服,f,2023/8/01,16:46:20,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,1417781011,中国电信福建公司,m,2023/8/01,16:59:31,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,2105854392,中国电信广西公司,m,2023/8/02,11:27:26,【电信10000双语专席热线速递亚运温度】#杭州亚运会#
 , , , , , , , , , ,2006278231,中国电信重庆客服,f,2023/8/04,13:49:53,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,2034403760,中国电信新疆公司,m,2023/8/01,19:05:04,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,1988824660,河南电信,m,2023/8/01,17:17:03,【电信10000双语专席热线速递亚运温度】
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/01,16:45:01,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会
 , , , , , , , , , ,5512535399,精修的狮子,f,2023/9/27,09:03:26,🤙
 , , , , , , , , , ,5512535399,精修的狮子,f,2023/9/27,09:03:23,🖖
 , , , , , , , , , ,5512535399,精修的狮子,f,2023/9/27,09:03:20,👍
 , , , , , , , , , ,2118877135,银川晨曦,m,2023/9/25,10:46:52,
 , , , , , , , , , ,2118877135,银川晨曦,m,2023/9/25,10:46:47,
 , , , , , , , , , ,2118877135,银川晨曦,m,2023/9/25,10:46:43,
 , , , , , , , , , ,1731414401,马欣平,m,2023/9/13,08:02:20,🙏🙏
 , , , , , , , , , ,1731414401,马欣平,m,2023/9/09,10:34:24,👍👍
 , , , , , , , , , ,1947074722,呵呵1234qqq,m,2023/8/09,09:48:59,👍👍👍
 , , , , , , , , , ,1947074722,呵呵1234qqq,m,2023/8/09,09:48:56,👍👍
 , , , , , , , , , ,1947074722,呵呵1234qqq,m,2023/8/09,09:48:52,👍
 , , , , , , , , , ,1948433313,悠然走天下,m,2023/8/03,22:00:28,👍
 , , , , , , , , , ,2955907325,Bubu-Joker,f,2023/8/02,16:42:28,
 , , , , , , , , , ,3911109090,浪淘淘acc,m,2023/8/02,13:33:32,10
 , , , , , , , , , ,2280303102,枣庄电信李萌,f,2023/8/07,16:04:03,❤️
 , , , , , , , , , ,2280303102,枣庄电信李萌,f,2023/8/07,16:04:00,服务
 , , , , , , , , , ,2280303102,枣庄电信李萌,f,2023/8/07,16:03:55,赞
 , , , , , , , , , ,2188087122,电信小房,f,2023/8/03,12:56:23,👍
 , , , , , , , , , ,2551422312,飞天小可爱闪闪惹人爱,f,2023/8/03,11:01:04,
 , , , , , , , , , ,2551422312,飞天小可爱闪闪惹人爱,f,2023/8/03,10:50:55,
 , , , , , , , , , ,2551422312,飞天小可爱闪闪惹人爱,f,2023/8/03,10:50:51,
 , , , , , , , , , ,2214356554,九日天空,m,2023/9/11,15:43:21,点赞点赞点赞
 , , , , , , , , , ,1118431754,安徽王久发,m,2023/8/21,23:54:18,加油
 , , , , , , , , , ,1118431754,安徽王久发,m,2023/8/21,23:54:12,加油努力
https://m.weibo.cn/detail/4929984932877033,#活力亚运半山在行动##同心筑亚运# 半山街道沈家桥社区 红领巾@ 亚运，纸上生花助力亚运 #杭州亚运会# ,1885838490,獅忄瘋,f,2023/08/01,17:51:05,2,0,1, , , , , , 
https://m.weibo.cn/detail/4929975872916174,带您一起探秘百瑞源枸杞原浆产业链全过程，更好枸杞，更好原浆！#杭州亚运会##我爱家乡的红枸杞# 百瑞源郝向峰的微博视频 ,6214218257,百瑞源郝向峰,m,2023/08/01,17:15:05,0,0,3, , , , , , 
https://m.weibo.cn/detail/4930001838803828,事情也没个进度，最近烦得很。无家可归的人。。。#逸居城##逸居城爆炸##杭州亚运会##为人民服务# 杭州·逸居城 ,5364839279,杭州逸居城爆炸无家可归的业主,f,2023/08/01,18:58:16,0,1,1, , , , , , 
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/01,18:58:16,你好，你感兴趣的“逸居城”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 逸居城
https://m.weibo.cn/detail/4930013763212962,王冰冰#杭州亚运会# 有活动呦 ,7237514781,程Finn,m,2023/08/01,19:45:39,0,13,30, , , , , , 
 , , , , , , , , , ,3844400647,sym诗宇末,m,2023/8/01,20:14:23,感谢搬运，不过搬运尽量把消息源写清楚哈
 , , , , , , , , , ,7804249483,吃fa椒的喵酱,m,2023/8/01,20:00:24,
 , , , , , , , , , ,6083392626,独角兽的头盖骨i,m,2023/8/01,20:45:55,原文链接:凝聚青春力量，助力家乡发展！义生军在行动！②
 , , , , , , , , , ,6143048391,Svoxvmwro-shashasha,m,2023/8/01,20:23:42,半个月之前的
https://m.weibo.cn/detail/4930011372978217,杭州第19届亚运会总赛程安排妥当。在我我们家附近就有一个比赛场馆，项目安排还比较多，希望到时候能买到票，去现场感受一下运动员的魅力与风采！#杭州亚运会##杭州亚运会赛程确定# ,1591715964,开心-名被人抢了,f,2023/08/01,19:36:08,0,2,0, , , , , , 
https://m.weibo.cn/detail/4930026409040510,#活力亚运半山在行动##同心筑亚运# 半山望宸阁 #杭州亚运会# 以最美的风景迎接亚运#带着微博去旅行# 城北的标志建筑#爱上这座城# ,1885838490,獅忄瘋,f,2023/08/01,20:35:54,0,0,1, , , , , , 
https://m.weibo.cn/detail/4930017379223910,火热赛事，畅快分享，移动小姐姐打卡#杭州亚运会# 场馆。#服务在您身边# 中国移动的微博视频 ,2001627641,中国移动,f,2023/08/01,20:00:01,25,19,27, , , , , , 
 , , , , , , , , , ,2992411504,中国移动山东公司,m,2023/8/24,10:55:48,火热赛事，畅快分享，移动小姐姐打卡#杭州亚运会# 场馆。#服务在您身边#
 , , , , , , , , , ,1006336960,襄阳移动,f,2023/8/07,11:00:22,#服务在您身边#
 , , , , , , , , , ,2918548847,江汉移动,m,2023/8/02,16:17:11,
 , , , , , , , , , ,5071956072,湖北移动天门公司,m,2023/8/02,12:25:23,
 , , , , , , , , , ,1976048673,中国移动广东公司,f,2023/8/02,10:57:31,火热赛事，畅快分享，移动小姐姐打卡#杭州亚运会# 场馆。#服务在您身边#
 , , , , , , , , , ,1927201407,宜昌移动,f,2023/8/02,08:12:51,
 , , , , , , , , , ,1927201407,宜昌移动,f,2023/8/02,08:12:46,
 , , , , , , , , , ,2499225982,黄石移动官方微博,m,2023/8/02,00:35:54,
 , , , , , , , , , ,2217504211,荆州移动,m,2023/8/01,20:34:13,
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/01,20:00:02,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会
 , , , , , , , , , ,7463816921,日晕枫南,f,2023/8/01,20:40:29,
 , , , , , , , , , ,3457952614,湖北移动潜江公司,m,2023/8/07,15:40:49,
 , , , , , , , , , ,2260347222,爱摸鱼的人都聪明,f,2023/8/02,00:42:21,
 , , , , , , , , , ,2523706111,黑龙江移动,f,2023/11/24,00:16:57,
 , , , , , , , , , ,3316505684,随州移动官方微博,m,2023/8/03,21:18:28,
 , , , , , , , , , ,7442255313,逃逸小美,m,2023/8/01,20:43:27,
https://m.weibo.cn/detail/4930038263450545,#杭州亚运会# 似乎是在我们被拆迁的老家附近开，分到的新房子也在周围……想想还真感慨啊。小时候在村里坐拥双楼大别墅鱼池竹林小溪和石板桥，半条街都是自己家的，跑去城里反而还得挤一百来平公寓，养狗都不自由了。上次路过的时候，溪已经被填了，竹林被砍了，农田也没了，边上的高架桥都给拆了，变成了一片花坛。一直没懂故事里时移事改的感觉，但那一刻好像忽然就明白了……它变成了很好、很新、非常漂亮的样子，只是唯独不再是我记忆里的模样了。,6001311436,唐晓翼激推,f,2023/08/01,21:23:00,0,2,0, , , , , , 
 , , , , , , , , , ,6001311436,唐晓翼激推,f,2023/8/01,21:26:57,亚运会一开连带着房价都飞涨……分的房子已经一平方卖到3.2w了瞬间坐拥四百多万豪宅……自己买不知道得打工多久，叹气
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/01,21:23:00,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会
https://m.weibo.cn/detail/4930036157908825,正视实力，面对差距！不仅仅是输球了。#中国女足# 光靠精神支持是不够的。感谢姑娘们100多分钟的拼搏，你们努力尽力了！接下来打好亚运会#杭州亚运会# ,1804149232,丫丫_CHN,f,2023/08/01,21:14:37,0,0,1, , , , , , 
https://m.weibo.cn/detail/4930051004703436,火热赛事，畅快分享，移动小姐姐打卡#杭州亚运会# 场馆。,1925535860,福建移动10086官方微博,m,2023/08/01,22:13:38,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930049968447471,日常消消食~散散步  为亚运加油！#亚运会##杭州亚运会# 杭州·浙江省萧山中学 ,6293904660,Niannnnnnnnnnn汪年,f,2023/08/01,22:09:31,0,1,1, , , , , , 
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/01,22:09:32,你好，你感兴趣的“亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 亚运会
https://m.weibo.cn/detail/4930071556791841,我来杭州看月亮 看亚运#杭州亚运会#  杭州·中国美术学院 ,7482748454,小小采娜,f,2023/08/01,23:35:18,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930070982952607,浅评新书《杭州韵味》         初夏，杭州的年轻朋友应方芳女士给我寄来一册《杭州韵味》，因外出考察没有及时阅读。近日稍得闲，遂开始品读选入书中的文章，果然散发着西子湖畔的地道味道。写西泠印社、龙井茶香、杭州城里的老字号，回溯历史和记述名人轶事，以及与亚运会相关的资料，这些是我预料到的内容，但其内容之广、挖掘之深，则出乎我的意料。譬如周国辉从《梦溪笔谈》谈起，介绍了余杭的“梦栖小镇”，梳理了杭州古今科技的发展脉络，让人们知道这座城市古已有之的科学品质；又如莫幸福从宗教说开来，讲述了杭州多种宗教、多元文化的交流史，阐明了“和而不同”的道理，让人感悟到杭州之所以被誉为“人间天堂”，不止在于山水之美，更在于天地人“三才”和谐。        王济民先生主编的这册书长达444页，看样子就像一块砖头，沉甸甸的。宛如品尝正宗的龙井茶，初品有滋有味，再品韵味俱出，且读后令人回味无穷。这确实是一本厚重的书！回溯历史，不为一城一湖所囿，上溯良渚文化之源头，并在整个钱塘江文明史的宏大背景下展开城市叙事；诉说当下，有《云上杭州》《活力杭州勇立潮头》这样鲜活的时代报告。回头再读中央党校教授张蔚萍教授撰写的《序言》，我似乎感悟到了这册鸿篇巨制的编辑思路。编撰者具有立体思维，故能从多角度、多层次观照和反映古今杭州的独特风韵；更重要的是揭示了杭州永不衰竭的密码：创新！         杭州有过“钱塘富庶盛于东南”的历史荣耀，而今以省会城市杭州为中心的浙江，以高质量发展为引擎，正向着共同富裕的目标奋力前行。今年上半年的数据表明，浙江经济增速领跑国内主要经济大省。这份成绩单蕴含着改革之意与破题之道，关键词就是“创新”。杭州这座创新之城，活力无限。我相信，“杭州韵味”一定会越来越浓郁，随着亚运会的举办而香飘万里！#杭州亚运会##韵味杭州##西湖#,6062721041,悠悠乐乐双胞胎妈妈,f,2023/08/01,23:33:01,0,0,1, , , , , , 
https://m.weibo.cn/detail/4930069799116649,hello杭州#杭州亚运会# 杭州 ,5246981996,冷妍纾,f,2023/08/01,23:28:19,0,1,0, , , , , , 
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/01,23:28:20,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会
https://m.weibo.cn/detail/4930077777201121,#《亚运倒计时》由我来播报#  王奕博为你双语播报：今天距离杭州亚运会开幕还有52天！#全民学英语一起迎亚运# #小小播报员# #杭州亚运会# #一人一句祝福亚运会# 杭州青少体育频道的微博视频 ,7555427911,杭州青少体育频道,m,2023/08/02,00:00:01,1,0,0, , , , , , 
https://m.weibo.cn/detail/4930108877439159,耍视频刷到一半 猛的想到还没签到 哎又错过一次抢第一的机会明天加油吧 一诺亚运会要加油哦 期待你fm 真的好想你啊 想看你直播 看你比赛一诺xbc#杭州亚运会# ,7592358185,荟的小白菜ovo,f,2023/08/02,02:03:36,0,0,1, , , , , , 
https://m.weibo.cn/detail/4930198568701099,“全民学英语 一起迎亚运”，今天亚运频道“小小播报员”与大家一起来学习的亚运英语常用语是Take care please（多保重）。#全民学英语一起迎亚运# #小小播报员# #杭州亚运会# 杭州青少体育频道的微博视频 ,7555427911,杭州青少体育频道,m,2023/08/02,08:00:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930213342089143,#杭州亚运会# 站在杭州亚运场地自行车馆远眺千岛湖的蓝天白云~不久之后这里将举办此次亚运会的自行车比赛，铁人三项和公开水域游泳，期待~ 杭州·亚运会场地自行车馆 ,2156731942,Jeff-mldf,m,2023/08/02,08:58:42,0,3,1, , , , , , 
 , , , , , , , , , ,1459765792,新月光,m,2023/8/02,09:28:29,天气真好
 , , , , , , , , , ,5878659096,超话社区,m,2023/8/02,08:58:43,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会
https://m.weibo.cn/detail/4930213152297859,#活力亚运半山在行动# 萌娃迎亚运 童心向未来#杭州亚运会# #同心筑亚运# 红领巾 @ 亚运 #萌娃养成记# #生活的模样# ,1885838490,獅忄瘋,f,2023/08/02,08:57:57,0,0,1, , , , , , 
https://m.weibo.cn/detail/4930210779103867,"#送刀郎进亚运#刀郎的《花妖》这首歌应该成为杭州亚运会开幕式演唱歌曲，那么美丽的杭州故事：“君住在钱塘东妾在临安北君去时褐衣红小奴家腰上黄寻差了罗盘经错投在泉亭奴辗转到杭城君又生余杭我在时间的树下等了你很久尘凡儿缠我谤我笑我白了头”#杭州亚运会##一首歌,一个故事# @杭州亚运会",1278320811,剑少有了爱就有一切,m,2023/08/02,08:48:30,0,0,6, , , , , , 
https://m.weibo.cn/detail/4930208131454216,【电信10000双语专席热线速递亚运温度】#杭州亚运会##同亚运共精彩##用户至上 用心服务#,1945996093,翼支付官方微博,m,2023/08/02,08:38:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930198568701099,“全民学英语 一起迎亚运”，今天亚运频道“小小播报员”与大家一起来学习的亚运英语常用语是Take care please（多保重）。#全民学英语一起迎亚运# #小小播报员# #杭州亚运会# 杭州青少体育频道的微博视频 ,7555427911,杭州青少体育频道,m,2023/08/02,08:00:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930228767427143,#良师移友# 探秘#亚运黑科技# ，“移”起打卡5G-A万兆精品路线！#杭州亚运会# #移起助力 智能亚运# 中国移动的微博视频 ,5601614404,中国移动内蒙古公司,m,2023/08/02,10:00:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930226624922631,取名《追梦》（浙江之声 X 有氧YOYA）1分多钟的动画短片隐藏了很多内涵和细节！⭐️西湖的莲花开场，奥体中心“大莲花”结束。⭐️用了杭州所有的交通方式带你感受城市魅力，走进城市地标。⭐️三大世界文化遗产的标志性元素融入其中，发现了吗？⭐️亚运比赛项目你找到了几项？#诗画江南活力浙江迎亚运##杭州亚运会# 袁奇翔的愿闻奇翔的微博视频,1711360554,袁奇翔的愿闻奇翔,m,2023/08/02,09:51:29,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930222795522267,老天！有人买金条吗？#金条##杭州亚运会# ,2890309693,徐大枣QAQ,f,2023/08/02,09:36:15,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930243241975650,火热赛事，畅快分享，移动小姐姐打卡#杭州亚运会# 场馆。#服务在您身边#,1976048673,中国移动广东公司,f,2023/08/02,10:57:31,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930228767427143,#良师移友# 探秘#亚运黑科技# ，“移”起打卡5G-A万兆精品路线！#杭州亚运会# #移起助力 智能亚运# 中国移动的微博视频 ,5601614404,中国移动内蒙古公司,m,2023/08/02,10:00:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4930250774938841,【电信10000双语专席热线速递亚运温度】#杭州亚运会#,2105854392,中国电信广西公司,m,2023/08/02,11:27:26,0,0,0, , , , , , 
