话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
 , , , , , , , , , ,2376310700,荆门移动官方微博,m,2023/9/01,15:31:31,你好，收获的季节
https://m.weibo.cn/detail/4941084545515944,//@公益体彩:#杭州亚运会# 走进亚运场馆 聆听亚运故事 感受亚运氛围~ 杭州体彩“小候鸟”亚运场馆公益行圆满落幕！#公益体彩 乐善人生#,2060657867,年十瑾,f,2023/09/01,08:56:58,0,0,0, , , , , , 
https://m.weibo.cn/detail/4941083778220452,跟亚运比个6🤙#杭州亚运会# 来一场杭州定制City Ride🚴♀️打卡亚运六大地标，比手势发微博@雷达汽车 带#亚运打卡# 赢取雷达汽车亚运观赛大礼包（观赛门票+往返机票）[禮物]#杭州亚运会官方指定用车-户外赛事用车# #雷达rd6# #吉利雷达# ,7753204511,雷达汽车,m,2023/09/01,08:53:56,151,156,306, , , , , , 
 , , , , , , , , , ,7753204511,雷达汽车,m,2023/9/04,11:00:07,拍照📷“6”的手势打卡地点！发微博@雷达汽车 带上#亚运打卡#  才算参与活动哦！
 , , , , , , , , , ,7061981664,吉利科技集团,m,2023/9/01,09:24:35,6啊6，就问杭州土著往返机票可以折现嘛
 , , , , , , , , , ,7051313846,吉利几何,f,2023/9/01,09:21:56,行行行，玩儿特种兵那套是吧，咻咻咻就打卡完了？
 , , , , , , , , , ,2184979950,吉利控股集团,m,2023/9/01,10:15:08,打卡亚运六大地标！跟亚运比个6🤙 #亚运打卡#
 , , , , , , , , , ,3241626430,卷发柴,m,2023/9/01,13:24:13,好好好，这么玩是吧666给你比6
 , , , , , , , , , ,1733205330,-Larimar-7-,m,2023/9/06,20:36:20,#亚运打卡# 万一呢
 , , , , , , , , , ,6277616260,azwdhbe,m,2023/9/23,23:37:07,#亚运打卡#
 , , , , , , , , , ,6277616260,azwdhbe,m,2023/9/17,20:52:41,#亚运打卡#
 , , , , , , , , , ,5097346053,裹着花生碎的糯米团子,f,2023/9/08,08:26:34,🤙@雷达汽车
 , , , , , , , , , ,2850946477,吃不饱的cherry呀,f,2023/9/08,01:28:49,#亚运打卡#
 , , , , , , , , , ,6474777961,莎出重围婷进决赛,f,2023/9/07,00:00:24,#亚运打卡# 想去看孙颖莎
 , , , , , , , , , ,5332603133,吉祥的光vc,m,2023/9/06,23:58:04,#亚运打卡# 我我我
 , , , , , , , , , ,7244266775,尾巴yyyyy,f,2023/9/06,22:21:42,@雷达汽车 #亚运打卡#  跟亚运比个6🤙#杭州亚运会#
 , , , , , , , , , ,5724155242,海绵饱饱lucky,f,2023/9/06,21:10:05,#亚运打卡# 
 , , , , , , , , , ,5716606905,正能量的树,m,2023/9/06,19:39:56,来了
 , , , , , , , , , ,1839768124,开心简单仔,m,2023/9/01,16:28:35,飞杭州看比赛
 , , , , , , , , , ,5477266654,MZH麦志辉,m,2023/9/01,16:05:35,#亚运打卡# 我来咯 真的太给力66666
 , , , , , , , , , ,2286937205,四月天cn,m,2023/9/01,09:15:54,不在杭州，没时间
 , , , , , , , , , ,7709511344,沪毅,m,2023/9/25,10:37:06,#亚运打卡#666
 , , , , , , , , , ,7709511344,沪毅,m,2023/9/25,10:36:38,666杭州亚运会
 , , , , , , , , , ,5732284635,起床真痛苦,m,2023/9/15,19:15:50,15号了哦
 , , , , , , , , , ,6473715983,头头超棒_wcq,f,2023/9/14,20:14:59,🤙看看我@雷达汽车 
 , , , , , , , , , ,1458020222,北京劲悦团,m,2023/9/13,01:24:40,跟亚运比个6🤙#杭州亚运会#  来一场杭州定制City Ride🚴♀️ 打卡亚运六大地标，比手势发微博@雷达汽车  带#亚运打卡# 赢取雷达汽车亚运观赛大礼包（观赛门票+往返机票）[禮物]
 , , , , , , , , , ,2419545491,风季节888,m,2023/9/12,15:18:31,#亚运打卡# 我要去免费看亚运，一定要去，
 , , , , , , , , , ,7818266027,徐文祖x,f,2023/9/10,01:26:56,拍照📷“6”的手势打卡地点！发微博@雷达汽车 带上#亚运打卡#  才算参与活动哦！
 , , , , , , , , , ,6925600143,lmyi星空,f,2023/9/08,07:50:05,#亚运打卡#
 , , , , , , , , , ,3155649132,漆甜饼的寓白木,f,2023/9/08,07:48:15,1
 , , , , , , , , , ,2217284881,非拍勿扰,m,2023/9/08,07:46:29,@雷达汽车 #亚运打卡#  跟亚运比个6🤙#杭州亚运会#
 , , , , , , , , , ,1793054462,毛绒嘟嘟,f,2023/9/08,07:42:57,#亚运打卡# 哇哇哇
 , , , , , , , , , ,7210355392,66753688划,m,2023/9/07,08:36:09,打卡6🤙 #亚运打卡#
 , , , , , , , , , ,6052339521,改了改了皮,m,2023/9/07,05:55:18,打卡！跟亚运比个6🤙 #亚运打卡#
 , , , , , , , , , ,1252190227,斗志昂-杨,m,2023/9/07,05:43:28,#亚运打卡# 🤙
 , , , , , , , , , ,1763521565,lovelife吧,f,2023/9/07,03:45:19,对的:#亚运打卡# 万一呢
 , , , , , , , , , ,6549333157,雁上禹,m,2023/9/07,02:44:38,#亚运打卡# 我知道，是我
 , , , , , , , , , ,2600802497,张小磊Leo,m,2023/9/07,01:32:24,
 , , , , , , , , , ,2764921793,冰岛的夏天有许多,f,2023/9/07,01:26:53,：#亚运打卡# 我我我 想看英雄联盟呜呜
 , , , , , , , , , ,5530669487,breath-me,m,2023/9/07,00:42:07,#亚运打卡# 
 , , , , , , , , , ,5158879941,好运连连万事顺心,f,2023/9/07,00:39:17,#亚运打卡#这谁不心动呀！
 , , , , , , , , , ,5373526303,十里春风白云希,m,2023/9/06,23:55:22,带#亚运打卡# 赢取
 , , , , , , , , , ,7370200751,虞书欣的小石榴加油,m,2023/9/06,23:19:59,wao
 , , , , , , , , , ,1865309453,wangll99-,f,2023/9/06,22:56:40,#亚运打卡# 打卡
 , , , , , , , , , ,6416173206,高恩熙-,f,2023/9/06,22:39:26,带#亚运打卡# 赢取雷达
 , , , , , , , , , ,1832240570,付一芃,f,2023/9/06,22:12:29,#亚运打卡# 🤙#杭州亚运会# 看亚运，
 , , , , , , , , , ,6543777854,昭力141319,f,2023/9/06,21:32:26,@雷达汽车 #亚运打卡#  跟亚运比个6🤙#杭州亚运会#
 , , , , , , , , , ,5464975836,更优秀更勇敢的丫子啊,f,2023/9/06,21:09:34,#亚运打卡# 啊来了
 , , , , , , , , , ,5061619847,一只废阿柴-,f,2023/9/06,20:52:23,#亚运打卡#
 , , , , , , , , , ,6974222802,金山寺少爷,m,2023/9/06,20:44:11,#亚运打卡# 赢取雷达免费观看亚运会！
 , , , , , , , , , ,6123431075,我是超级无敌锦鲤,m,2023/9/06,19:28:37,666
 , , , , , , , , , ,2406750334,呜拉巴哈哈哈哈哈,f,2023/9/06,18:38:31,跟亚运比个6🤙#杭州亚运会#
 , , , , , , , , , ,1836824494,碎-繭,f,2023/9/04,10:09:12,🤙 #亚运打卡# 酷
 , , , , , , , , , ,6479954607,苏子轩201204,f,2023/9/01,18:30:50,#亚运打卡# 来咯来咯
 , , , , , , , , , ,7541075251,qqyqq201102,m,2023/9/01,12:10:56,#亚运打卡# 来咯来咯
 , , , , , , , , , ,3935996971,UncleBao-24,m,2023/9/01,11:03:36,行！为了你这个活动，我要开着雷达一起去打卡。🤓
 , , , , , , , , , ,1729153432,刘大可以推出开车,m,2023/9/01,10:52:52,打卡亚运六大地标！跟亚运比个6🤙 #亚运打卡#
 , , , , , , , , , ,1729153432,刘大可以推出开车,m,2023/9/01,10:52:33,冲冲冲
 , , , , , , , , , ,7508190006,沃飞长空,m,2023/9/01,09:32:03,双击一个666
 , , , , , , , , , ,2520677917,各有期待各成自己,m,2023/9/01,09:19:00,#亚运打卡# 希望一个钥匙扣呀
 , , , , , , , , , ,6578038979,2024对我们好一点吧,f,2023/9/01,09:08:55,#亚运打卡#
 , , , , , , , , , ,7186630281,糯米麻薯年糕,f,2023/9/09,19:02:06,"打卡打卡,金主爸爸看看我@雷达汽车"
 , , , , , , , , , ,5267084896,asdfgh无名氏,f,2023/9/08,06:53:22,66666
 , , , , , , , , , ,2498246713,中原西象,m,2023/9/08,06:11:31,
 , , , , , , , , , ,5470887526,我是赫杜塞克杯,f,2023/9/08,00:37:51,#亚运打卡#666🤟
 , , , , , , , , , ,2129600295,JOSHUAcmy,f,2023/9/06,22:17:01,@雷达汽车 #亚运打卡#  跟亚运比个6🤙#杭州亚运会#
 , , , , , , , , , ,5683713141,知名美女蔡,f,2023/9/06,21:16:34,#亚运打卡#
 , , , , , , , , , ,1807649293,黑眼睛的雪人,f,2023/9/06,21:10:57,
 , , , , , , , , , ,6993954384,小羊moto,f,2023/9/06,19:25:08,@雷达汽车 来啦#亚运打卡#
 , , , , , , , , , ,5878659096,超话社区,m,2023/9/01,18:07:06,好久不见，我和小伙伴们都在杭州2022年亚运会的超话社区等你，快点来看看吧，回家指路&gt;&gt;杭州2022年亚运会
 , , , , , , , , , ,6559129171,H灼灼桃花,f,2023/9/08,08:28:43,
 , , , , , , , , , ,7523549348,文轩恋爱手册,f,2023/9/08,08:19:23,4399   4399
 , , , , , , , , , ,1576635575,Marjetica,f,2023/9/08,07:50:40,
 , , , , , , , , , ,6396525865,双眼皮的大蚂蚁,m,2023/9/08,07:45:29,
 , , , , , , , , , ,3160809934,伟伟到来一路平安,m,2023/9/08,07:33:41,
 , , , , , , , , , ,1728691987,连夜退网跑路,f,2023/9/08,07:13:46,打卡地标也就杭州当地人参加吧 还送啥往返机票
 , , , , , , , , , ,3849466159,字虚乌有,f,2023/9/08,02:12:36,
 , , , , , , , , , ,1712914895,海巍,m,2023/9/07,08:54:16,
 , , , , , , , , , ,2278528091,主持人钟毅,m,2023/9/07,06:58:05,@雷达汽车 #亚运打卡# 跟亚运比个6🤙#杭州亚运会#抽我
 , , , , , , , , , ,1378268500,上帝赐我力量,m,2023/9/07,06:07:52,没意思
 , , , , , , , , , ,7617183232,CCYY-不喝酒了,m,2023/9/07,05:44:40,
 , , , , , , , , , ,3742426497,落地金身,m,2023/9/07,00:07:21,
 , , , , , , , , , ,6596348350,榆中辛磊,m,2023/9/06,23:55:53,打卡亚运六大地标！跟亚运比个6🤙 #亚运打卡#
 , , , , , , , , , ,5174960160,春暖花开06106,m,2023/9/06,23:53:43,
 , , , , , , , , , ,1044183481,丹枫白鹭,m,2023/9/06,23:35:19,图片评论
 , , , , , , , , , ,5110390861,一直等着Ta爱我,m,2023/9/06,23:21:27,，
 , , , , , , , , , ,7375934115,M·哩,f,2023/9/06,23:17:11,#亚运打卡# 期待呀
 , , , , , , , , , ,1891931675,国王的新嘻哈2010,m,2023/9/06,23:16:15,⑥
 , , , , , , , , , ,2938034463,一位不愿透露姓名的红魔死忠,m,2023/9/06,22:52:24,#亚运打卡# 
 , , , , , , , , , ,1656679004,oNLY協君,f,2023/9/06,22:47:39,转发微博
 , , , , , , , , , ,5534622286,卖杂货的熊,m,2023/9/06,22:45:15,我想试试
 , , , , , , , , , ,5345413188,XUHUA1980,m,2023/9/06,22:41:55,理论坎坎坷坷可和
 , , , , , , , , , ,2778226841,乐队固定一勿邀,f,2023/9/06,22:27:34,6
 , , , , , , , , , ,6132276221,春樱良树,m,2023/9/06,22:24:56,#亚运打卡# 跟亚运比个6🤙
 , , , , , , , , , ,3802471761,润熙Cc_,f,2023/9/06,22:19:33,
 , , , , , , , , , ,6588272562,努努滴么么咩,f,2023/9/06,21:52:51,要前往打卡？外地人怎么打卡？
 , , , , , , , , , ,5465773040,陈陈0919,f,2023/9/06,21:44:03,6666
 , , , , , , , , , ,6008629580,风暴时光机,m,2023/9/06,21:43:04,
 , , , , , , , , , ,2376329011,天烛黄,m,2023/9/06,21:42:52,亚运打卡#亚运打卡#
 , , , , , , , , , ,1292827052,fengyuanquan,m,2023/9/06,21:07:49,#亚运打卡#
 , , , , , , , , , ,1672816704,米河,m,2023/9/06,19:56:07,#亚运打卡# 平安喜乐
 , , , , , , , , , ,2802842780,心意-心儿,f,2023/9/06,19:05:47,能到这些地方打卡还要你送机票？不知道想出这个活动的是什么脑子
 , , , , , , , , , ,5760967801,阳光下的甜甜柠檬,f,2023/9/06,18:54:34,参与一下
 , , , , , , , , , ,6213263048,锦鲤是我本命,f,2023/9/06,18:24:57,打卡亚运六大地标！跟亚运比个6🤙 #亚运打卡#
 , , , , , , , , , ,6150180110,恶女传说3,f,2023/9/01,12:26:51,起步很快，上陡坡也很轻松，超车也很轻松
 , , , , , , , , , ,1773210581,Ruan_Mer,f,2023/9/07,01:12:26,？。
 , , , , , , , , , ,1773210581,Ruan_Mer,f,2023/9/07,01:12:24,。
 , , , , , , , , , ,2791790143,pdhylypz,f,2023/9/06,21:44:52,
 , , , , , , , , , ,1999093665,微而博1999093665,m,2023/9/06,21:11:36,杭州
 , , , , , , , , , ,7507862799,向梦想-前进,m,2023/9/06,14:05:48,#亚运打卡# 跟亚运比个🤙， 你就说🤙 不🤙 让我们一起期待亚运会的到来，杭州见@雷达汽车
 , , , , , , , , , ,7398947735,宬鸣雨,m,2023/9/01,15:54:07,中控屏看起来很智能化，座椅皮质也很有质感
 , , , , , , , , , ,6393201368,骑着毛驴上高速6232,m,2023/9/14,22:12:48,跟亚运比个6🤙#杭州亚运会#  来一场杭州定制City Ride🚴♀️ 打卡亚运六大地标，比手势发微博@雷达汽车  带#亚运打卡# 赢取雷达汽车亚运观赛大礼包（观赛门票+往返机票）[禮物] #杭州亚运会官方指定用车-户外赛事用车# #雷达rd6# #吉利雷达# 
 , , , , , , , , , ,1781516291,新竹表姐的表妹,f,2023/9/10,19:58:58,#亚运打卡# 很期待杭州亚运会，我在广东哦！
 , , , , , , , , , ,5863842156,雨的草有记忆功能,m,2023/9/08,08:25:15,
 , , , , , , , , , ,6403624920,一桶北斗星的爱,f,2023/9/08,07:34:47,转发微博
 , , , , , , , , , ,1065595087,天下无双_天下无双,f,2023/9/07,05:51:38,#亚运打卡#good
 , , , , , , , , , ,1938273835,车人与泰来,m,2023/9/07,01:07:55,#亚运打卡# 好运
 , , , , , , , , , ,1938273835,车人与泰来,m,2023/9/07,01:07:51,#亚运打卡# 好运
 , , , , , , , , , ,5642512603,温婉的豆芽4518,m,2023/9/07,00:57:51,互粉
 , , , , , , , , , ,7803115533,宝贝超可爱202211,f,2023/9/07,00:04:08,#亚运打卡#
 , , , , , , , , , ,5544771777,川渝金猪猪,f,2023/9/06,23:43:03,跟亚运比个6🤙#杭州亚运会# #亚运打卡#
 , , , , , , , , , ,2392075391,w温暖的乡村,f,2023/9/06,23:26:31,
 , , , , , , , , , ,1734167644,JacKsonPan---潘龙甫,m,2023/9/06,23:01:57,6
 , , , , , , , , , ,1677857504,钱币司令,m,2023/9/06,22:39:53,带#亚运打卡# 赢取
 , , , , , , , , , ,6587181846,I69128,m,2023/9/06,21:58:55,
 , , , , , , , , , ,7330515647,不在-年轻,m,2023/9/06,21:11:37,666#亚运打卡#
 , , , , , , , , , ,7330515647,不在-年轻,m,2023/9/06,21:11:11,这要求我做不到啊666
 , , , , , , , , , ,6075721168,chuchudx,f,2023/9/06,20:49:54,66666
 , , , , , , , , , ,6068771028,2023法考必过过,f,2023/9/06,20:49:14,#杭州亚运会# #亚运打卡#
 , , , , , , , , , ,7824181137,小静子2023,f,2023/9/06,20:33:22,跟亚运比个6🤙#杭州亚运会#  来一场杭州定制City Ride🚴♀️ 打卡亚运六大地标，比手势发微博@雷达汽车  带#亚运打卡# 赢取雷达汽车亚运观赛大礼包（观赛门票+往返机票）[禮物] #杭州亚运会官方指定用车-户外赛事用车# #雷达rd6# #吉利雷达# 
 , , , , , , , , , ,7439347626,泪染成殇w,m,2023/9/06,20:20:23,
https://m.weibo.cn/detail/4941078119058848,#我在潮城迎亚运##杭州亚运会# 站在这个历史节点上，我们期待着杭州亚运会带来的精彩。这场盛宴，将是一次中国风的独特展示，也是一次文化的深度交流。我们期待着这场盛宴，期待着中国风在亚洲的大地上绽放出更加绚丽的光芒。 ,5331517446,是宁宁子呀,m,2023/09/01,08:31:27,0,1,0, , , , , , 
 , , , , , , , , , ,5762999670,评论罗伯特,f,2023/9/01,12:57:26,亚运会加油
https://m.weibo.cn/detail/4941077754938597,#杭州亚运会# 倒计时22天#杭州亚运会官方供应商GIOVANNI VALENTINO# 型动亚运 优雅相伴 ,3888237550,GIOVANNI_VALENTINO,m,2023/09/01,08:30:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4941077074939525,马龙 #杭州亚运会# #2023乒乓球亚锦赛# 又可爱又帅的队座在此,6161121609,乐橙小君1988,f,2023/09/01,08:27:18,0,0,0, , , , , , 
https://m.weibo.cn/detail/4941100068375196,杭州2022年亚运会 阿联酋铁人三项选手赴西班牙集训，备战亚运。阿联酋铁人三项运动联合会正在积极为9月20日至10月8日在中国杭州举行的亚洲运动会做准备。其中，两名选手沙特·扎比和穆罕默德·加弗里在赴华前，已在西班牙进行了培训营。参与亚运的目的不仅是为了参赛。选手们正为2024年巴黎奥运会预选赛做准备，希望沙特·扎比能够取得优异成绩。#杭州亚运会##阿联酋##铁人三项#,5623223175,迪拜中阿卫视,m,2023/09/01,09:58:40,1,0,1, , , , , , 
https://m.weibo.cn/detail/4941097769108613,“九月九日望遥空，秋水秋天生夕风。”......暑假一过，马上迎来金秋九月。无论是令人期待的新学年、稻谷飘香的丰收季、还是浓情四溢的传统节日，无不预示着汇聚着热点的旺季即将开启！让我们一起来探索9月新热点，开启9月创意之旅。9月热点关键词：#开学季#、#教师节#、#杭州亚运会#、#九一八事变爆发92周年#、#丰收季#、#中秋节#。网页链接,5044771484,中国记协,m,2023/09/01,09:49:32,0,0,2, , , , , , 
