话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4722398975492802,2374751224,🏃🏻领跑亚运 皇派·永远向前📣花样游泳运动员蒋文文&amp;蒋婷婷为皇派门窗送祝福，一起为所有中国健儿喝彩，为2022年#杭州亚运会# 打call。#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/05,21:58:36,0,2,2
https://m.weibo.cn/detail/4722400421485012,2374751224,🏃🏻领跑亚运 皇派·永远向前👏🏻伦敦奥运会女子10米气步枪冠军易思玲为皇派门窗送祝福，一起为中国健儿喝彩，为#杭州亚运会#打call！🇨🇳#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/05,22:04:21,0,2,1
https://m.weibo.cn/detail/4722577286890287,2374751224,🏆领跑亚运 皇派·永远向前🥳悉尼奥运会20公里竞走冠军王丽萍为皇派门窗送祝福，一起为中国健儿喝彩，为2022年#杭州亚运会#打call 🇨🇳#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,09:47:09,0,5,1
https://m.weibo.cn/detail/4722669012124219,2374751224,🏆领跑亚运 皇派·永远向前💫中国女子速度滑冰世界冠军林雪为皇派门窗送祝福，一起为2022年#杭州亚运会#打call。1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,15:51:37,0,1,1
https://m.weibo.cn/detail/4722667884904575,2374751224,领跑亚运 皇派·永远向前中国女子短道速滑奥运冠军李坚柔为皇派门窗送祝福，一起为#杭州亚运会#打call！1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗# #皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,15:47:08,0,1,1
https://m.weibo.cn/detail/4722716458615521,6156662102,发布了头条文章：《梦三国2：来自杭州亚运会的认可，国产游戏能否打破樊笼？》 #电竞# #杭州亚运会#  梦三国2：来自杭州亚运会的认可，国产游戏能否打破樊笼？ ,电竞产业评论,f,false,-1,0,1702,384,2094,9,2022/01/06,19:00:09,0,0,4
https://m.weibo.cn/detail/4722732455692037,2374751224,🥳领跑亚运 皇派·永远向前🏊🏻中国花样游泳世界冠军陈晓君为皇派门窗送祝福，一起为#杭州亚运会# 打call。1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,20:03:44,0,1,1
https://m.weibo.cn/detail/4722732140593829,2374751224,🏃🏻领跑亚运 皇派·永远向前📣中国男子跳水奥运冠军罗玉通为皇派门窗送祝福，一起为#杭州亚运会# 打call。1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/06,20:02:28,0,1,1
https://m.weibo.cn/detail/4722955679959635,5186000071,【#杭州亚运会 我们准备好了#黄龙体育中心体育场】从黄龙路上一眼望去，宽阔的大草坪、精致的音乐喷泉、超大尺寸的LED高清屏……黄龙体育中心体育场、体育馆、游泳跳水馆将分别承担杭州2022年亚运会足球、体操（竞技体操、艺术体操、蹦床）及水球3大类5项比赛和杭州亚残运会田径比赛任务。激情亚运同享精彩，势如破竹气贯黄龙。跟着镜头，带你看杭州亚运会足球决赛场地。  西湖发布的微博视频,西湖发布,m,true,1,0,33273,128,19.7万,44,2022/01/07,10:50:45,23,10,6
https://m.weibo.cn/detail/4722963738002063,6166308837,#亚运会# 将提升杭州的知名度。随着#杭州亚运会# 的举办，可能给杭州房产带来一定的“红利”。 杭州·黄龙 ,西湖银行贷款买房垫资首付祝抵押,m,false,-1,0,10878,2643,414,9,2022/01/07,11:22:45,0,1,0
https://m.weibo.cn/detail/4723021702762096,6003978642,#杭州亚运会 我们准备好了#黄龙体育中心体育场,唛唛sasaibaby,f,false,-1,0,1490,74,7,4,2022/01/07,15:13:06,0,0,0
https://m.weibo.cn/detail/4723044108469284,2374751224,领跑亚运 皇派·永远向前中国建博会总经理刘晓敏为皇派门窗送祝福，一起为所有中国健儿喝彩，为中国好门窗点赞，为2022年#杭州亚运会# 打call。1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,16:42:08,0,0,1
https://m.weibo.cn/detail/4723040586303050,2374751224,领跑亚运 皇派·永远向前中商文旅创始人CEO冼峰为皇派门窗送祝福，一起为所有中国健儿喝彩，为中国好门窗点赞，为2022年#杭州亚运会# 打call。1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,16:28:08,0,0,1
https://m.weibo.cn/detail/4723034944438591,3397607962,【#杭州亚运会 我们准备好了#黄龙体育中心体育场】从黄龙路上一眼望去，宽阔的大草坪、精致的音乐喷泉、超大尺寸的LED高清屏……黄龙体育中心体育场、体育馆、游泳跳水馆将分别承担杭州2022年亚运会足球、体操（竞技体操、艺术体操、蹦床）及水球3大类5项比赛和杭州亚残运会田径比赛任务。激情亚运同享精彩，势如破竹气贯黄龙。跟着镜头，带你看杭州亚运会足球决赛场地。  西湖发布的微博视频,小妮子shl,f,false,-1,0,2535,87,55,12,2022/01/07,16:05:42,0,0,0
https://m.weibo.cn/detail/4723050639001864,1581116021,#杭州亚运会 #温州体育馆 横河南新村因为亚运会体育馆改造项目整体在装修整改，但是这些过来改造工程的是不是有问题，毫无规划可言，把在住的小区居民楼砸成这样，建筑垃圾堆在路上也不及时清理走，小区也没路灯，住户也多是老人和学生孩子，增加了多少出行风险，连楼梯都不分青红皂白全砸了，这是不让人上楼了？楼顶被砸掉的建筑垃圾已经堆了超过半个月以上了也没有人来清理，前几天下雨有些住户因为防漏被挖掉已经导致房子漏水了，这改造工程是给居民带来了多大的不便？政府和相关部门不管管？打市长热线也没用！@温州都市报 @温州晚报 @温州微博大事小事 @温州草根,ZOE-zjj,f,false,-1,0,145,202,80,4,2022/01/07,17:08:04,0,0,0
https://m.weibo.cn/detail/4723152456257648,2374751224,🏆领跑亚运 皇派·永远向前🌟居然之家集团执行总裁王宁为皇派门窗送祝福，一起为中国好门窗点赞，为#杭州亚运会 打call #🇨🇳⏰1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗##致敬每一位领跑者#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:52:40,0,0,1
https://m.weibo.cn/detail/4723152280096055,2374751224,🏆领跑亚运 皇派·永远向前🌟居然之家集团执行总裁王宁为皇派门窗送祝福，一起为中国好门窗点赞，为#杭州亚运会 打call# 🇨🇳⏰1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# #致敬每一位领跑者# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:51:58,0,0,1
https://m.weibo.cn/detail/4723151974700514,2374751224,🏆领跑亚运 皇派·永远向前🌟居然之家集团执行总裁王宁为皇派门窗送祝福，一起为中国好门窗点赞，为#杭州亚运会 打call #🇨🇳⏰1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# #致敬每一位领跑者# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:50:45,0,0,1
https://m.weibo.cn/detail/4723151704952274,2374751224,🏆领跑亚运 皇派·永远向前🌟居然之家集团执行总裁王宁为皇派门窗送祝福，一起为中国好门窗点赞，为#杭州亚运会 打call# 🇨🇳⏰1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:49:41,0,0,1
https://m.weibo.cn/detail/4723150920618231,2374751224,🏆领跑亚运 皇派·永远向前🌟泛家居圈创始人周忠为皇派门窗送祝福，一起为中国好门窗点赞，为#杭州亚运会# 打call。1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/07,23:46:34,0,0,1
https://m.weibo.cn/detail/4723168264325086,1744713445,为全力做好杭州2022年第19届亚运会的备战工作，同时加强男足国家队的后备人才储备，U-23国家男子足球队定于2022年1月13日至26日赴海口组织集训。#中国队##杭州亚运会# ,体育世界官方微博,m,true,3,0,16583,320,39.3万,42,2022/01/08,00:55:29,0,1,1
https://m.weibo.cn/detail/4723682804499037,1036713140,【#杭州亚运会 我们准备好了# 黄龙体育中心体育场】#微观杭州# 从黄龙路上一眼望去，宽阔的大草坪、精致的音乐喷泉、超大尺寸的LED高清屏……黄龙体育中心体育场、体育馆、游泳跳水馆将分别承担#杭州2022年亚运会# 足球、体操（竞技体操、艺术体操、蹦床）及水球3大类5项比赛和杭州亚残运会田径比赛任务。激情亚运同享精彩，势如破竹气贯黄龙。跟着镜头，带你看杭州亚运会足球决赛场地。#遇见美好杭州# 西湖发布的微博视频 （西湖发布）,杭州网,f,true,3,50,181437,506,200.3万,48,2022/01/09,11:00:04,0,0,0
https://m.weibo.cn/detail/4723697888002345,2268661890,#许环良# 携爱徒为 #杭州亚运会# 制作2首歌曲！网页链接 ,8视界娱乐生活志,f,false,-1,0,6182,593,1.9万,43,2022/01/09,12:00:00,0,1,0
https://m.weibo.cn/detail/4723718558057189,2374751224,🏃🏻领跑亚运 皇派·永远向前📣为2022年#杭州亚运会# 打call！皇派将向世界展现“中国门窗&quot;新名片，让中国门窗走向世界。#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,13:22:09,0,1,0
https://m.weibo.cn/detail/4723816929953076,2374751224,🏆领跑亚运 皇派·永远向前🌟全国工商联家具装饰业商会秘书长张仁江为皇派门窗送祝福。为中国好门窗点赞，为#杭州亚运会# 打call！1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##致敬每一位领跑者#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,19:53:03,0,0,0
https://m.weibo.cn/detail/4723814451120843,2374751224,🏆领跑亚运 皇派·永远向前🌟亚太酒店设计年会发起人刘坤为皇派门窗送祝福。为中国好门窗点赞，为2022年#杭州亚运会# 打call🇨🇳⏰1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗##致敬每一位领跑者#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,19:43:12,0,0,0
https://m.weibo.cn/detail/4723812862002876,2374751224,🏆领跑亚运 皇派·永远向前🌟网易家居网易设计全国总编辑胡艳力为皇派门窗送祝福。为中国好门窗点赞，为2022年#杭州亚运会# 打call！1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,19:36:52,0,0,0
https://m.weibo.cn/detail/4723824131572595,2374751224,🏃🏻领跑亚运 皇派·永远向前🔥行业大咖们为皇派门窗送祝福，为中国好门窗点赞，为2022年#杭州亚运会# 打cal🇨🇳⏰1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,20:21:39,0,0,2
https://m.weibo.cn/detail/4723822659635798,2374751224,🏃🏻领跑亚运 皇派·永远向前📣为2022年#杭州亚运会# 打call！皇派将向世界展现“中国门窗&quot;新名片，让中国门窗走向世界。#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,20:15:49,0,0,0
https://m.weibo.cn/detail/4723818915172782,2374751224,🏆领跑亚运 皇派·永远向前🌟红星美凯龙家居集团执行总裁兼大营运中心总经理朱家桂为皇派门窗送祝福。一起为中国好门窗点赞，为#杭州亚运会# 打call！1月10日，我们不见不散！#皇派门窗杭州亚运会官方指定门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/09,20:00:56,0,0,0
https://m.weibo.cn/detail/4724023784898677,3907687275,【好消息，杭州亚运无规定马属动物疫病区通过农业农村部评估！】第一赛马网了解到，1月6日，农业农村部发布了《中华人民共和国农业农村部公告 第510号》。公告指出，根据《中华人民共和国动物防疫法》《无规定动物疫病区评估管理办法》及有关规定，杭州桐庐无规定马属动物疫病区已通过国家评估。这是今年#杭州亚运会# 马术项目的又一重要事件，也标志着亚运#马术# 项目将在杭州桐庐无规定马属动物疫病区的坚实基础上顺利举行。网页链接,第一赛马网,m,true,2,50,12164,459,34.2万,41,2022/01/10,09:35:00,0,0,0
https://m.weibo.cn/detail/4724384059100008,2439219611,#2022专属关键词# 一元复始，万象更新。2022，又有哪些需要关注的大事件呢？这一年我们将迎来#党的二十大# ，这一年注定是体育大年：#北京2022年冬奥会# #杭州亚运会# #卡塔尔世界杯# ……峥嵘历程#香港回归25周年# #中国首艘航母辽宁舰服役10周年# ……勿忘历史 #“七七事变”85周年# #南京大屠杀85周年# ……觉醒年代#中国人民解放军建军95周年# ……外交风云、世界记忆、生活变迁……2022，注定又是不平凡的一年。2022年大事件提前“剧透”,山西教育招生考试,f,true,3,0,34967,605,13.1万,30,2022/01/11,09:26:37,1,0,1
https://m.weibo.cn/detail/4724490665726213,5186000071,#杭州亚运会 我们准备好了#【亚运倒计时，这个社区多件亚运周边展出】奥体中心3D拼图、亚运吉祥物徽章、公仔等亚运周边在留下街道和家园北社区内的展柜中一一呈现。2022年，第十九届亚运会将在杭州举行，小朋友们和社区工作人员一起，动手组装奥体中心的3D拼图，并与奥体模型等亚运周边一起，放于展柜中供居民浏览，传播亚运文化与杭州人文。,西湖发布,m,true,1,0,33273,128,19.7万,44,2022/01/11,16:30:14,9,3,5
https://m.weibo.cn/detail/4724536609607015,7469333114,千机亚运倒计时242天！无人机表演常态化飞行闪耀杭州，钱塘江畔，无人机天幕秀与“大莲花”灯光秀交相辉映。杭州亚组委携手千机创新，在光影艺术中表达对亚运会的璀璨祝福！杭州2022年亚运会#杭州亚运会##千机秀##千机亚运倒计时##无人机表演# 千机秀·无人机的微博视频 ,千机科技·无人机,m,true,2,50,943,55,15.1万,0,2022/01/11,19:32:48,0,3,2
https://m.weibo.cn/detail/4724559141405043,1828127084,#城市夜景# 2022，Heart to Heart，我们期许！#杭州亚运会# 杭州 ,CuiCuio24,m,false,-1,0,283,20,49,7,2022/01/11,21:02:19,0,1,0
https://m.weibo.cn/detail/4724575152112937,1966327084,杭州亚运会无人机倒计时今晚开始 杭州亚运会倒计时，无人机千机秀今晚开始，至9月10日，表演地址，奥体中心。据官网发布的表演时间，每周二、周三，表演15分钟，具体时间如下：1.11-3.31（18:00）4.1-6.30（18:30）7.1-9.10（19:00） #杭州亚运会# #给你看我眼中的世界##杭州旅行##杭州同城#  @杭州微博城事    绿洲 杭州 南麂土著的微博视频 杭州·杭州奥体中心,南麂土著,m,true,0,2,18922,881,56.2万,48,2022/01/11,22:05:56,1,0,1
https://m.weibo.cn/detail/4724783096269036,5590524564,亮灯的亚运村好久没更了，先来个和之前不一样的主角。当时去晚了几天，强迫症表示有点可惜，没有拍到完全灯火通明的样子。另一方面望朝的动臂塔吊的高度令人羡慕，给天际线创造了一个临时的“制高点”。有了这么高的“天线”，看起来是壮观了不少。#杭州##高楼##建筑##杭州亚运会##城市摄影# ,Laurentee,m,false,-1,0,152,78,1840,4,2022/01/12,11:52:15,1,17,15
https://m.weibo.cn/detail/4724892547679608,5706858417,杭州亚运会欢迎您#杭州亚运会# 中视智扬的微博视频 ,智扬体育,m,true,2,50,4117,353,3441,31,2022/01/12,19:07:10,0,0,0
https://m.weibo.cn/detail/4724911589295670,7469333114,千机亚运倒计时241天！每周两晚，杭州奥体中心上演精彩无人机表演，亚运吉祥物在夜空中喜迎八方宾客，营造满满的亚运氛围，一起点燃亚运梦想！杭州2022年亚运会#杭州亚运会##千机秀##无人机表演##亚运倒计时# 千机秀·无人机的微博视频 ,千机科技·无人机,m,true,2,50,943,55,15.1万,0,2022/01/12,20:22:50,0,0,3
https://m.weibo.cn/detail/4725103621572384,1883184762,《亚运倒计时》由我来播报！今天距离杭州2022年亚运会开幕还有240天！你也想为亚运倒计时进行播报吗？只要你关心亚运、热爱体育，有兴趣为亚运会宣传添砖加瓦，就可以报名参加！热线电话：0571-89833567。#遇见美好杭州##杭州亚运会##给2022捎个话# 杭州青少体育频道的微博视频 ,每日商报,m,true,3,0,85959,96,43.9万,44,2022/01/13,09:05:54,0,0,0
https://m.weibo.cn/detail/4725122273116976,1036713140,#遇见美好杭州#【黄龙体育中心“焕新” 中日双语带你先睹为快】#亚运年# 已经来了。当前，#杭州亚运会# 57个竞赛场馆已基本完工，进入赛事功能验收阶段，31个独立训练场馆也将在2022年5月完成交付。陪伴杭州人20多年的黄龙体育中心，经过两年的改造提升，也已全新亮相。#杭州2022亚运会# 期间，黄龙体育场、体育馆、游泳跳水馆将分别承担2022年杭州亚运会足球、体操（竞技体操、艺术体操、蹦床）及水球3大类5项比赛和亚残运会田径比赛任务。焕新升级后的黄龙体育中心都有什么样的变化？点开视频，跟着两位小姐姐一起通过中日双语去看看吧。西湖发布的微博视频 （西湖发布）,杭州网,f,true,3,50,181437,506,200.3万,48,2022/01/13,10:20:01,1,1,2
https://m.weibo.cn/detail/4725121056772928,1966327084,2022年，北有冬奥，南有亚运，杭州亚运会千架无人机表演倒计时，昨晚进入第二天，让我们一起为亚运加油，杭州加油！#杭州亚运会# #跨年时光机# #不止旅行# #杭州旅行# @新浪旅游 @杭州同城会  杭州·杭州奥体中心 ,南麂土著,m,true,0,2,18922,881,56.2万,48,2022/01/13,10:15:11,0,2,7
https://m.weibo.cn/detail/4725151692226889,2374751224,👏🏻皇派门窗强势登陆川渝主线高速，为2022年#杭州亚运会# 加油助威，为亚运健儿喝彩！🏃🏻领跑亚运 皇派·永远向前#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗##致敬每一位领跑者# 皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/13,12:16:54,0,4,2
https://m.weibo.cn/detail/4725179912294549,2524967394,#小鸡彩虹# #杭州亚运会#  赴亚运之约，燃你我梦想。“小鸡彩虹”将与“琮琮”、“莲莲”、“宸宸”，一起为亚运燃情预热！  杭州 ,小鸡彩虹,f,true,7,50,5164,326,18.1万,36,2022/01/13,14:09:03,0,0,3
https://m.weibo.cn/detail/4725206638137580,2057827841,#为热爱努力##2022年杭州亚运会官方指定涂料#☞☞嘉宝莉牵手亚运会，助力亚运村建设 亚运村是嘉宝莉继助力武汉军运会运动会主会场（武汉体育中心）、西安奥体中心、六安体育馆、北京鸟巢、广州奥林匹克体育馆之后又一次助力国际重大体育赛事项目建设，彰显了“中国制造”助力中国亮相世界舞台的国货担当。嘉宝莉参与了项目中媒体村（占地19.6公顷）的建设，使用了无机涂料和内墙乳胶漆产品。#杭州亚运会#,嘉宝莉集团,f,true,2,50,3462,192,6.9万,36,2022/01/13,15:55:15,0,0,1
https://m.weibo.cn/detail/4725494450229657,3970257377,#杭州亚运会# 据中新网消息，目前杭州亚运村已顺利实现赛时功能全面竣工，从建设阶段转入试运行阶段。　　杭州亚运村是杭州2022年亚运会最大的非竞赛场馆，由运动员村、技术官员村、媒体村、国际区和公共区组成。赛时杭州亚运村将为1万余名运动员和随队官员、4000名技术官员和5000名媒体人员提供住宿、餐饮、医疗等服务保障。　　杭州亚运村项目于2018年6月开工建设，2020年12月主体结构结顶，2021年12月赛时使用建筑竣工。2021年1月，杭州组建亚运村运行团队推进筹备工作。目前，各业务领域筹备有序推进。,华奥星空网,m,true,2,50,9795,218,24.6万,20,2022/01/14,10:58:55,0,1,0
https://m.weibo.cn/detail/4725537924975152,2374751224,皇派门窗强势登陆江苏全省主干道高速、全省高铁站，为2022年#杭州亚运会# 加油助威，为亚运健儿喝彩！领跑亚运 皇派·永远向前#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗#  皇派门窗的微博视频 ,皇派门窗,m,true,2,50,4351,186,12万,26,2022/01/14,13:51:40,0,1,2
https://m.weibo.cn/detail/4725573077435926,1896116202,【让城市交通“颜值”“气质”双提升 扮靓公路迎亚运】#杭州亚运会#期间，四通八达的交通路网将成为与会来宾认识杭州的第一张名片。眼下，余杭正大力推进多条重点道路建设与景观提升类项目，以更顺畅的通行、更完善的功能和更优美的景观，为即将到来的亚运会提供“硬核保障”。网页链接 ,杭州24小时,f,true,3,50,30117,477,42.7万,46,2022/01/14,16:11:21,0,0,0
https://m.weibo.cn/detail/4725588764395999,2524967394,#小鸡彩虹# #杭州亚运会# 小鸡彩虹将与“琮琮”、“莲莲”、“宸宸”，一起将“亚运精神之力”，传递给各国友人！  小鸡彩虹的微博视频 ,小鸡彩虹,f,true,7,50,5164,326,18.1万,36,2022/01/14,17:13:41,0,2,3
https://m.weibo.cn/detail/4725603057797341,2524967394,#小鸡彩虹# #杭州亚运会#  小鸡彩虹助力杭州亚运会宣传启动仪式暨捐赠授牌仪式在杭州亚组委隆重举行。小鸡彩虹将与琮琮、宸宸、莲莲一起将“亚运精神之力”与杭州这座城市的温度、情怀，传递给外国友人！ ,小鸡彩虹,f,true,7,50,5164,326,18.1万,36,2022/01/14,18:10:29,1967,44,24
https://m.weibo.cn/detail/4726191918156191,6321678173,纯手绘  圆通航空前天刚亮相的杭州亚运会波音767彩绘机，也是圆通第一架767，简直是国产彩绘机天花板中国航空摄影#波音##航空绘画##圆通快递##杭州亚运会# @圆通速递 @波音 @FATIII @微博航空 @民航知多D 广州 ,NaOH_氢氧化钠,m,false,-1,0,135,129,171,0,2022/01/16,09:10:24,5,8,17
https://m.weibo.cn/detail/4726248016183912,7481630385,#杭州亚运会# 杭州 ,B-Ling-共创世界,m,false,-1,0,426,83,65,0,2022/01/16,12:53:18,0,1,0
